Index,Contract_Execution_Date,PMT_No.,Item_No,Sales_Contract_No.,Contract/Spot,Sold_to_Customer_Name,Sold_to_Customer_Code,Customer_Type,Customer_Industry,Grade,Material,Payment_Term,Incoterm,Country,Destination_Port,City_State,Shipping_Condition,Export/Domestic,Cross_Boarder,Plant,RETA,BL_Date,EXCHANGE_RATE,QUANTITY,UOM,Currency,FLOOR_PRICE,NORMALISED_INVOICE_PRICE,REFERENCE_MARKET_PRICE,Price_Premium,PRODUCTBASEPRICE,GRADEALPHA,INVOICEPRICE
1522,2/14/2019,QTN-0000022541-1,7,30020121,QUOTATION,COMMERCIAL PLASTIC INDUSTRIES,8010000729,Distributor / Trader,Mfg-Petroleum Prod,C150Y,72000448,ZM60,DAP,Malaysia,MYKD01 ALOR SETAR,MYSG00 KLANG VALLEY,TRUCK PACK(Drum),DOMESTIC,NONCROSSBORDER,M169,00:00.0,00:00.0,4.11,110,MT,USD,1020,1044.92375,1040,4.92374999999993,1040,22.6926,1070.0026
1523,3/6/2019,QTN-0000023074-1,1,30020443,QUOTATION,CJ POLYMERS SDN. BHD.,8010000714,Distributor / Trader,Mfg-Petroleum Prod,C150Y,72000448,ZM45,CFR,Bangladesh,BDCGP CHITTAGONG,,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,0,700,MT,USD,1040,1070,1040,30,1040,40,1110
1524,3/7/2019,QTN-0000023294-1,1,30020489,QUOTATION,SAGREX CORPORATION,8010004688,End Customer,Mfg-Petroleum Prod,C150Y,72000448,LC00,CFR,Philippines,PHDVO DAVAO,,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,,4.06,24.75,MT,USD,1000,1132,1040,92,1040,15,1140
1525,3/1/2019,QTN-0000023084-1,1,30020356,QUOTATION,"ZHEJIANG JUFA CHEMICAL CO., LTD.",8010006732,Distributor / Trader,Trading,C150Y,72000448,LC60,CFR,China,CNNGB NINGBO,,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,,4.11,87.5,MT,USD,1000,1055,1035,20,1040,0,1055
1526,3/6/2019,QTN-0000023069-1,2,30020446,QUOTATION,MEGASTRIKE INTERNATIONAL,8010001056,Distributor / Trader,Mfg-Petroleum Prod,C150Y,72000448,ZCBD,CFR,Bangladesh,BDCGP CHITTAGONG,,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,4.06,490,MT,USD,1040,1070,1040,30,1040,40,1110
1527,3/13/2019,QTN-0000023480-1,1,30020634,QUOTATION,CJ POLYMERS SDN. BHD.,8010000714,Distributor / Trader,Mfg-Petroleum Prod,M022X,72000628,ZM60,DAP,Malaysia,MYSG00 KLANG VALLEY,MYSG00 KLANG VALLEY,TRUCK PACK(Drum),DOMESTIC,NONCROSSBORDER,M169,00:00.0,00:00.0,4.06,66,MT,USD,1050,1070,1040,30,1040,50,1090
1528,12/27/2017,QTN-0000014472-1,1,30012858,QUOTATION,HATYAI RUNG ROJ PLASTIC LTD. PART,8010000877,End Customer,Mfg-Petroleum Prod,C150Y,72000448,ZB05,DDP,Thailand,THAYU AYUTHAYA,THHDY HAT YAI,TRUCK PACK(Drum),EXPORT,CROSSBORDER,M169,00:00.0,,32.395,176,MT,USD,1200,1256.66346,1273.75,-17.08654,1240,35,1285
1529,2/14/2019,QTN-0000022255-1,1,30020126,QUOTATION,CJ POLYMERS SDN. BHD.,8010000714,Distributor / Trader,Mfg-Petroleum Prod,C150Y,72000448,ZM45,CFR,Bangladesh,BDCGP CHITTAGONG,,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,0,1020,MT,USD,1040,1036.26809,1040,-3.73190999999997,1040,41.3463009803921,1079.99630098039
1530,1/11/2019,QTN-0000021716-1,2,30019510,QUOTATION,UNIPLAST POLYMERS SDN BHD,8010001505,Distributor / Trader,Mfg-Petroleum Prod,HD5201AA,72000539,ZB60,DAP,Malaysia,MYKD01 ALOR SETAR,MYSG00 KLANG VALLEY,TRUCK PACK(Drum),DOMESTIC,NONCROSSBORDER,M167,00:00.0,00:00.0,4.16,88,MT,USD,1110,1101.11924,1098.33333,2.78591000000006,1100,51.4628068181818,1125.00280681818
1531,10/10/2018,QTN-0000019831-1,1,30017646,QUOTATION,"ZHEJIANG JUFA CHEMICAL CO., LTD.",8010006732,Distributor / Trader,Trading,M022X,72000628,LC60,CFR,China,CNNGB NINGBO,,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,,4.14,255,MT,USD,1110,1136.06336,1112.5,23.5633600000001,1190,-38.5113019607843,1139.99869803921
1532,1/7/2019,QTN-0000021484-1,1,30019331,QUOTATION,DIAMOND OIL & FATS PRODUCTS,8010006619,End Customer,Mfg-Chemical Product,HD5201AA,72000539,ZB30,DAP,Malaysia,MYKD01 ALOR SETAR,MYJH06 PASIRG GUDANG,TRUCK PACK(Drum),DOMESTIC,NONCROSSBORDER,M167,00:00.0,,4.16,220,MT,USD,1110,1109.02479,1098.33333,10.69146,1100,50,1130
1533,3/5/2019,QTN-0000023197-1,1,30020405,QUOTATION,"PRIME POLYMER CO., LTD",8010007117,Distributor / Trader,Trading,C150Y,72000448,ZB05,DDP,Thailand,THBKK BANGKOK,THBKK BANGKOK,TRUCK PACK(Drum),EXPORT,CROSSBORDER,M169,00:00.0,,31.1097,176,MT,USD,1000,1115,1040,75,1040,45,1155
1534,3/8/2018,QTN-0000016057-1,1,30014049,QUOTATION,CP POWDERS SDN. BHD.,8010000737,End Customer,Mfg-Petroleum Prod,LL3840UA,72000617,ZB60,DAP,Malaysia,MYKD01 ALOR SETAR,MYSG00 KLANG VALLEY,TRUCK PACK(Drum),DOMESTIC,NONCROSSBORDER,M167,00:00.0,00:00.0,3.9,440,MT,USD,1315,1397.58764,1265,132.58764,1305,51.728184090909,1422.4981840909
1535,4/10/2019,QTN-0000024175-1,1,30021312,QUOTATION,TGSH PLASTIC INDUSTRIES SDN. BHD.,8010007432,End Customer,Mfg-Petroleum Prod,C150Y,72000448,ZM60,DAP,Malaysia,MYKD01 ALOR SETAR,MYKD01 ALOR SETAR,TRUCK PACK(Drum),DOMESTIC,NONCROSSBORDER,M169,00:00.0,,4.07,44,MT,USD,1040,1097,1057,40,1060,20,1117
1536,4/25/2019,QTN-0000024486-1,1,30021579,QUOTATION,PT. BERLINA TBK,8010001242,End Customer,Mfg-Petroleum Prod,C150Y,72000448,LC60,CFR,Indonesia,INDONESIA MAIN PORT,,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,4.07,52.5,MT,USD,1020,1120,1057,63,1060,0,1120
1537,4/10/2019,QTN-0000024184-1,1,30021296,QUOTATION,MC INDUSTRIAL CHEMICAL COMPANY,8010004933,Distributor / Trader,Mfg-Petroleum Prod,C150Y,72000448,TT30,DDP,Thailand,THBKK BANGKOK,THAILAND,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,,31.5291,105,MT,USD,1020,1145,1057,88,1060,5,1145
1538,6/27/2019,QTN-0000025638-1,1,30022881,QUOTATION,"JUHE-CHEM (HONGKONG) CO., LIMITED",8010007189,Distributor / Trader,Mfg-Others,C150Y,72000448,LC60,CFR,China,CHINA MAIN PORT,,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,4.19,315,MT,USD,920,960,1011,-51,1080,-120,960
1539,3/25/2019,QTN-0000023687-1,1,30020861,QUOTATION,COMMERCIAL PLASTIC INDUSTRIES,8010000729,Distributor / Trader,Mfg-Petroleum Prod,M022X,72000628,ZM60,DAP,Malaysia,MYSG00 KLANG VALLEY,MYSG00 KLANG VALLEY,TRUCK PACK(Drum),DOMESTIC,NONCROSSBORDER,M169,00:00.0,00:00.0,4.06,110,MT,USD,1050,1090,1040,50,1040,50,1110
1540,5/7/2019,QTN-0000024642-1,1,30021797,QUOTATION,UNIPLAST POLYMERS SDN BHD,8010001505,Distributor / Trader,Mfg-Petroleum Prod,C150Y,72000448,ZB60,DAP,Malaysia,MYKD01 ALOR SETAR,MYSG00 KLANG VALLEY,TRUCK PACK(Drum),DOMESTIC,NONCROSSBORDER,M169,00:00.0,00:00.0,4.13,44,MT,USD,1070,1090,1082.5,7.5,1080,30,1120
1541,4/5/2019,QTN-0000024008-1,1,30021164,QUOTATION,BETAFOAM CORPORATION,8010000645,End Customer,Mfg-Petroleum Prod,C150Y,72000448,LC00,CFR,Philippines,PHMNL MANILA,,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,,4.07,49.5,MT,USD,1020,1131,1057,74,1060,20,1135
1542,6/13/2019,QTN-0000025404-1,1,30022644,QUOTATION,"V.P. ALLIANCE CO., LTD",8010001513,End Customer,Mfg-Petroleum Prod,LL3840UA,72000617,ZB05,DDP,Thailand,THAYU AYUTHAYA,THBKK BANGKOK,TRUCK PACK(Drum),EXPORT,CROSSBORDER,M167,00:00.0,00:00.0,31.6552,44,MT,USD,960,1180,1036,144,970,75,1220
1543,6/21/2019,QTN-0000025514-1,1,30022789,QUOTATION,PT. BERLINA TBK,8010001242,End Customer,Mfg-Petroleum Prod,C150Y,72000448,LC60,CFR,Indonesia,INDONESIA MAIN PORT,,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,4.19,70,MT,USD,1040,1100,1085,15,1080,0,1100
1544,6/19/2019,QTN-0000025493-1,1,30022740,QUOTATION,ITOCHU MALAYSIA SDN BHD,8010007322,End Customer,Trading,C150Y,72000448,ZCBD,DAP,Malaysia,MYKD01 ALOR SETAR,MYKD13 KULIM,TRUCK PACK(Drum),DOMESTIC,NONCROSSBORDER,M169,00:00.0,00:00.0,4.19,11,MT,USD,1040,1169,1085,84,1080,0,1169
1545,4/25/2019,QTN-0000024487-1,1,30021578,QUOTATION,MEGASTRIKE INTERNATIONAL,8010001056,Distributor / Trader,Mfg-Petroleum Prod,M022X,72000628,ZCBD,CFR,Bangladesh,BDCGP CHITTAGONG,,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,4.07,17,MT,USD,1100,1110,1057,53,1060,80,1150
1546,4/5/2019,QTN-0000023994-1,2,30021142,QUOTATION,MEGASTRIKE INTERNATIONAL,8010001056,Distributor / Trader,Mfg-Petroleum Prod,C150Y,72000448,ZCBD,CFR,Bangladesh,BDCGP CHITTAGONG,,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,4.07,50,MT,USD,1070,1065,1057,8,1060,65,1120
1547,9/10/2019,QTN-0000026871-1,2,30024191,QUOTATION,WIN LOONG SDN BHD,8010001544,Distributor / Trader,Mfg-Petroleum Prod,HD5201AA,72000539,ZM30,DAP,Malaysia,MYKD01 ALOR SETAR,MYSG00 KLANG VALLEY,TRUCK PACK(Drum),DOMESTIC,NONCROSSBORDER,M167,00:00.0,00:00.0,4.18,22,MT,USD,880,950,962,-12,870,50,970
1548,11/19/2019,QTN-0000028049-1,1,30025537,QUOTATION,SLP POLYMERS SDN. BHD.,8010006647,End Customer,Mfg-Chemical Product,LL0209SA,72000608,ZM60,DAP,Malaysia,MYKD01 ALOR SETAR,MYKD13 KULIM,TRUCK PACK(Drum),DOMESTIC,NONCROSSBORDER,M167,00:00.0,00:00.0,4.19,112.5,MT,USD,810,839,871.25,-32.25,830,20,859
1549,9/19/2019,QTN-0000026999-1,1,30024364,QUOTATION,"DISCOVERING PETROCHEMICAL CO., LTD.",8010006692,Distributor / Trader,Trading,C150Y,72000448,TT60SBLC,CFR,China,CHINA MAIN PORT,,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,4.18,787.5,MT,USD,830,970,930,40,950,-80,970
1550,8/6/2019,QTN-0000026303-1,1,30023644,QUOTATION,EURO PLAS-PACK INDUSTRIES,8010000793,End Customer,Mfg-Petroleum Prod,C150Y,72000448,ZM60,DAP,Malaysia,MYKD01 ALOR SETAR,MYSG00 KLANG VALLEY,TRUCK PACK(Drum),DOMESTIC,NONCROSSBORDER,M169,00:00.0,00:00.0,4.11,16.5,MT,USD,1010,1099,1040,59,1030,20,1119
1551,8/1/2019,QTN-0000026203-1,1,30023497,QUOTATION,THANTAWAN INDUSTRY PUBLIC,8010001458,End Customer,Mfg-Petroleum Prod,C150Y,72000448,TT30SBLC,DDP,Thailand,THBKK BANGKOK,THAILAND,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,30.7347,122.5,MT,USD,990,1090,1031.25,58.75,1030,5,1090
1552,8/19/2019,QTN-0000026435-1,1,30023819,QUOTATION,CJ POLYMERS SDN. BHD.,8010000714,Distributor / Trader,Mfg-Petroleum Prod,LL0209SA,72000608,ZM45,CFR,Bangladesh,BDCGP CHITTAGONG,,MARINE PACK,EXPORT,NONCROSSBORDER,M167,00:00.0,00:00.0,0,34,MT,USD,940,960,955,5,940,40,1000
1553,8/1/2019,QTN-0000026235-1,1,30023517,QUOTATION,"PRIME POLYMER CO., LTD",8010007117,Distributor / Trader,Trading,C150Y,72000448,TT05,DDP,Thailand,THBKK BANGKOK,THBKK BANGKOK,TRUCK PACK(Drum),EXPORT,CROSSBORDER,M169,00:00.0,00:00.0,30.7347,22,MT,USD,990,1100,1031.25,68.75,1030,45,1140
1554,10/3/2019,QTN-0000027237-1,1,30024598,QUOTATION,"SMART GAL ASSOCIATE CO., LTD.",8010007043,Distributor / Trader,Mfg-Others,LL3840UA,72000617,TT30SBLC,DDP,Thailand,THAYU AYUTHAYA,THBKK BANGKOK,TRUCK PACK(Drum),EXPORT,CROSSBORDER,M167,00:00.0,00:00.0,30.34,88,MT,USD,850,945,863.125,81.875,860,75,985
1555,9/19/2019,QTN-0000027015-1,1,30024382,QUOTATION,HELIPRO ENTERPRISE SDN BHD,8010000878,End Customer,Mfg-Petroleum Prod,HD5301AA,72000544,ZM60,DAP,Malaysia,MYSG00 KLANG VALLEY,MYSM01 SEREMBAN,TRUCK PACK(Drum),DOMESTIC,NONCROSSBORDER,M167,00:00.0,00:00.0,4.18,44,MT,USD,850,960,962,-2,870,20,980
1556,9/6/2019,QTN-0000026839-1,1,30024123,QUOTATION,EURO PLAS-PACK INDUSTRIES,8010000793,End Customer,Mfg-Petroleum Prod,C150Y,72000448,ZM60,DAP,Malaysia,MYKD01 ALOR SETAR,MYSG00 KLANG VALLEY,TRUCK PACK(Drum),DOMESTIC,NONCROSSBORDER,M169,00:00.0,00:00.0,4.18,16.5,MT,USD,930,1045,1022,23,950,20,1065
1557,9/10/2019,QTN-0000026850-1,1,30024167,QUOTATION,"SMART GAL ASSOCIATE CO., LTD.",8010007043,Distributor / Trader,Mfg-Others,M022X,72000628,TT30SBLC,DDP,Thailand,THAYU AYUTHAYA,THBKK BANGKOK,TRUCK PACK(Drum),EXPORT,CROSSBORDER,M169,00:00.0,00:00.0,30.61,198,MT,USD,940,1030,1022,8,950,75,1070
1558,8/16/2019,QTN-0000026406-1,2,30023813,QUOTATION,OPEC PLASTICS JOINT STOCK COMPANY,8010005346,Distributor / Trader,Mfg-Petroleum Prod,LL3840UA,72000617,LC60,CFR,Vietnam,VNHAP HAI PHONG,,MARINE PACK,EXPORT,NONCROSSBORDER,M167,00:00.0,00:00.0,4.11,87.5,MT,USD,930,970,955,15,940,30,970
1559,12/13/2019,QTN-0000028555-2,3,30026167,QUOTATION,"INTERCORDIA CO., LTD",8010000926,Distributor / Trader,Mfg-Petroleum Prod,M022X,72000628,TT60SBLC,CFR,Vietnam,VNSGN HO CHI MINH,,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,4.18,85,MT,USD,890,940,959,-19,900,30,940
1560,12/10/2019,QTN-0000028502-1,1,30026033,QUOTATION,OPEC PLASTICS JOINT STOCK COMPANY,8010005346,Distributor / Trader,Mfg-Petroleum Prod,LL3840UA,72000617,LC60,FOB,Russian Fed.,SAINT PETERSBURG PORT,,MARINE PACK,EXPORT,NONCROSSBORDER,M167,00:00.0,00:00.0,4.18,198,MT,USD,780,820,835,-15,790,35,820
1561,1/8/2020,QTN-0000029060-1,2,30026533,QUOTATION,MEGASTRIKE INTERNATIONAL,8010001056,Distributor / Trader,Mfg-Petroleum Prod,C150Y,72000448,TT30,CFR,Bangladesh,BDCGP CHITTAGONG,,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,4.14,22,MT,USD,900,925,926.66667,-1.66666999999995,900,55,980
1562,11/14/2019,QTN-0000027857-1,1,30025441,QUOTATION,CJ POLYMERS SDN. BHD.,8010000714,Distributor / Trader,Mfg-Petroleum Prod,LL3840UA,72000617,ZM45,FOB,Pakistan,PKKHI KARACHI,,MARINE PACK,EXPORT,NONCROSSBORDER,M167,00:00.0,00:00.0,0,17.5,MT,USD,790,930,871.25,58.75,830,0,930
1563,12/13/2019,QTN-0000028601-1,1,30026155,QUOTATION,BETAFOAM CORPORATION,8010000645,End Customer,Mfg-Petroleum Prod,C150Y,72000448,LC00,CFR,Philippines,PHMNL MANILA,,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,4.18,26,MT,USD,860,996,959,37,900,15,1000
1564,11/29/2019,QTN-0000028224-1,1,30025696,QUOTATION,BILLION SHINE INTERNATIONAL LIMITED,8010007602,Distributor / Trader,Mfg-Petroleum Prod,C150Y,72000448,TT00,CFR,Hong Kong,HKHKG HONG KONG PORT,,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,4.19,140,MT,USD,850,930,983.75,-53.75,930,-40,930
1565,1/12/2020,QTN-0000029165-1,3,30026632,QUOTATION,KLANG HOCK PLASTIC INDUSTRIES,8010000979,End Customer,Mfg-Petroleum Prod,HD5301AA,72000544,ZM60,DAP,Malaysia,MYKD01 ALOR SETAR,MYSG00 KLANG VALLEY,TRUCK PACK(Drum),DOMESTIC,NONCROSSBORDER,M167,00:00.0,00:00.0,4.12,22,MT,USD,780,775,801.66667,-26.66667,800,20,795
1566,1/21/2020,QTN-0000029343-1,1,30026831,QUOTATION,STENTA FILMS (M) SDN BHD,8010001396,End Customer,Mfg-Petroleum Prod,N109X,72000660,ZB30,DAP,Malaysia,MYKD01 ALOR SETAR,MYSG00 KLANG VALLEY,TRUCK PACK(Drum),DOMESTIC,NONCROSSBORDER,M169,00:00.0,00:00.0,4.14,110,MT,USD,880,945,926.66667,18.33333,900,20,965
1567,11/29/2019,QTN-0000028298-1,1,30025711,QUOTATION,THANTAWAN INDUSTRY PUBLIC,8010001458,End Customer,Mfg-Petroleum Prod,C150Y,72000448,TT30,DDP,Thailand,THBKK BANGKOK,THAILAND,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,30.07,122.5,MT,USD,890,1015,983.75,31.25,930,5,1015
1568,12/20/2019,QTN-0000028696-1,1,30026260,QUOTATION,HYOSUNG TNC CORPORATION,8010007704,,Mfg-Petroleum Prod,C150Y,72000448,LC00,CFR,South Korea,KRICE INCHEON,,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,4.18,74.25,MT,USD,860,948,959,-11,900,20,950
1569,12/4/2019,QTN-0000028332-1,1,30025798,QUOTATION,MEGASTRIKE INTERNATIONAL,8010001056,Distributor / Trader,Mfg-Petroleum Prod,LL0209SA,72000608,TT30,CFR,Bangladesh,BDCGP CHITTAGONG,,MARINE PACK,EXPORT,NONCROSSBORDER,M167,00:00.0,00:00.0,4.18,85,MT,USD,790,795,1140,-345,790,40,835
1570,4/16/2020,QTN-0000030960-1,1,30028495,QUOTATION,"PREMIUM PLAST CO., LTD",8010001205,Distributor / Trader,Mfg-Petroleum Prod,C150Y,72000448,TT30,DDP,Thailand,THBKK BANGKOK,THBKK BANGKOK,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,32.57,367.5,MT,USD,746,825.28715,945,-119.71285,786,5,826
1571,5/15/2020,QTN-0000031472-1,1,30029009,QUOTATION,SHAHEEN CHEMICALS,8010001350,End Customer,Mfg-Petroleum Prod,LL3840UA,72000617,LC00,CFR,Pakistan,PKKHI KARACHI,,MARINE PACK,EXPORT,,M167,00:00.0,00:00.0,4.34,105,MT,USD,765,780,721.25,58.75,765,40,820
1572,5/15/2020,QTN-0000031523-1,1,30029013,QUOTATION,"PREMIUM PLAST CO., LTD",8010001205,Distributor / Trader,Mfg-Petroleum Prod,C150Y,72000448,TT30,DDP,Thailand,THBKK BANGKOK,THBKK BANGKOK,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,32,315,MT,USD,746,825.28715,861.25,-35.96285,786,5,826
1573,5/13/2020,QTN-0000031350-1,2,30028939,QUOTATION,"JUHE-CHEM (HONGKONG) CO., LIMITED",8010007189,Distributor / Trader,Mfg-Others,LL0209SA,72000608,LC60,CFR,China,CHINA MAIN PORT,,MARINE PACK,EXPORT,NONCROSSBORDER,M167,00:00.0,00:00.0,4.34,495,MT,USD,725,713.51483,687.5,26.01483,765,20.990309090909,720.000309090909
1574,4/22/2020,QTN-0000031011-1,1,30028577,QUOTATION,"DISCOVERING PETROCHEMICAL CO., LTD.",8010006692,Distributor / Trader,Trading,C150Y,72000448,LC60,CFR,China,CHINA MAIN PORT,,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,4.3,1627.5,MT,USD,746,747.40846,851.25,-103.84154,786,1.0174930875576,749.997493087557
1575,2/21/2020,QTN-0000029862-1,1,30027472,QUOTATION,OLEFIN CHEMICALS MARKETING INC.,8010001125,Distributor / Trader,Mfg-Petroleum Prod,C150Y,72000448,TT00,CFR,Philippines,PHMNL MANILA,,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,4.06,52.5,MT,USD,910,991.70877,951,40.70877,950,0,990
1576,5/5/2020,QTN-0000031306-1,1,30028768,QUOTATION,THANTAWAN INDUSTRY PUBLIC,8010001458,End Customer,Mfg-Petroleum Prod,C150Y,72000448,TT30,DDP,Thailand,THBKK BANGKOK,THAILAND,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,32.25,175,MT,USD,746,904.21897,861.25,42.96897,786,5,905
1577,5/4/2020,QTN-0000031175-1,1,30028708,QUOTATION,MEGASTRIKE INTERNATIONAL,8010001056,Distributor / Trader,Mfg-Petroleum Prod,C150Y,72000448,TT30SBLC,CFR,Bangladesh,BDCGP CHITTAGONG,,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,4.34,74.25,MT,USD,786,754.30096,861.25,-106.94904,786,55,810
1578,5/27/2020,QTN-0000031592-1,1,30029163,QUOTATION,"PRO-CHEM (HONG KONG) CO., LIMITED",8010005309,Distributor / Trader,Trading,LL0209SA,72000608,LC60,CFR,China,CHINA MAIN PORT,,MARINE PACK,EXPORT,NONCROSSBORDER,M167,00:00.0,00:00.0,4.34,306,MT,USD,725,757.37674,687.5,69.87674,765,0.990307189542483,760.000307189542
1579,4/17/2020,QTN-0000030961-1,1,30028534,QUOTATION,"JUHE-CHEM (HONGKONG) CO., LIMITED",8010007189,Distributor / Trader,Mfg-Others,HD5301AA,72000544,LC60,CFR,China,CHINA MAIN PORT,,MARINE PACK,EXPORT,NONCROSSBORDER,M167,00:00.0,00:00.0,4.3,210,MT,USD,650,697.58677,781.25,-83.66323,690,0.893219047619047,700.003219047619
1580,4/18/2020,QTN-0000030963-1,3,30028537,QUOTATION,"INTERCORDIA CO., LTD",8010000926,Distributor / Trader,Mfg-Petroleum Prod,C150Y,72000448,TT60SBLC,CFR,Vietnam,VNHAP HAI PHONG,,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,4.3,122.5,MT,USD,776,837.09661,945,-107.90339,786,31.0563235294117,839.996323529411
1581,5/19/2020,QTN-0000031519-1,1,30029060,QUOTATION,"INTERCORDIA CO., LTD",8010000926,Distributor / Trader,Mfg-Petroleum Prod,C150Y,72000448,TT45SBLC,DDP,Thailand,THBKK BANGKOK,THBKK BANGKOK,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,32,262.5,MT,USD,746,865.62834,861.25,4.37833999999998,786,5,867.5
1582,4/14/2020,QTN-0000030807-1,1,30028468,QUOTATION,PT. MASPION,8010001226,End Customer,Mfg-Petroleum Prod,M022X,72000628,LC30,CFR,Indonesia,INDONESIA MAIN PORT,,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,4.3,17,MT,USD,776,939.18877,945,-5.81123000000002,786,30,940
1583,5/19/2020,QTN-0000031521-1,1,30029058,QUOTATION,"INTERCORDIA CO., LTD",8010000926,Distributor / Trader,Mfg-Petroleum Prod,C150Y,72000448,TT45SBLC,DDP,Thailand,THBKK BANGKOK,THBKK BANGKOK,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,32,350,MT,USD,746,860.63913,861.25,-0.610869999999977,786,5,862.5
1584,3/12/2020,QTN-0000030359-1,1,30027924,QUOTATION,"PRIME POLYMER CO., LTD",8010007117,Distributor / Trader,Trading,C150Y,72000448,TT05,DDP,Thailand,THAYU AYUTHAYA,THBKK BANGKOK,TRUCK PACK(Drum),EXPORT,CROSSBORDER,M169,00:00.0,00:00.0,31.33,44,MT,USD,910,1001.3463,967.5,33.8463,950,45,1040
1585,3/5/2020,QTN-0000030066-1,1,30027754,QUOTATION,CJ POLYMERS SDN. BHD.,8010000714,Distributor / Trader,Mfg-Petroleum Prod,C150Y,72000448,ZM45,CFR,Bangladesh,BDCGP CHITTAGONG,,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,0,490,MT,USD,950,921.66856,967.5,-45.83144,950,41.229793877551,964.999793877551
1586,6/5/2020,QTN-0000031936-1,2,30029343,QUOTATION,"PREMIUM PLAST CO., LTD",8010001205,Distributor / Trader,Mfg-Petroleum Prod,LL3840UA,72000617,TT30,DDP,Thailand,THBKK BANGKOK,THBKK BANGKOK,MARINE PACK,EXPORT,NONCROSSBORDER,M167,00:00.0,00:00.0,31.71,105,MT,USD,700,780.32599,727,53.32599,725,-20,781
1587,10/8/2018,QTN-0000019763-1,2,30017524,QUOTATION,"PREMIUM PLAST CO., LTD",8010001205,Distributor / Trader,Mfg-Petroleum Prod,M022X,72000628,TT30SBLC,DDP,Thailand,THBKK BANGKOK,THBKK BANGKOK,MARINE PACK,EXPORT,NONCROSSBORDER,M169,00:00.0,00:00.0,32.2765,17,MT,USD,1180,1263.90829,1182.5,81.4082900000001,1190,35,1265
1588,10/9/2017,QTN-0000013160-1,2,30011832,QUOTATION,ZHEJIANG FUTURE PETROCHEMICAL,8010001559,Distributor / Trader,Mfg-Petroleum Prod,C150Y,72000448,LC60,CFR,Taiwan,TWTXG TAICHUNG,,MARINE PACK,EXPORT,NONCROSSBORDER,M059,00:00.0,00:00.0,4.2,238,MT,USD,1250,1254.27315,1280,-25.72685,1290,16.6699327731092,1273.6699327731
1589,7/12/2017,QTN-0000011852-1,2,30010588,QUOTATION,YONG LI INDUSTRIES SDN BHD,8010001553,End Customer,Mfg-Petroleum Prod,C150Y,72000448,ZM60,DAP,Malaysia,MYKD01 ALOR SETAR,MYJH08 SENAI,TRUCK PACK(Drum),DOMESTIC,NONCROSSBORDER,M059,00:00.0,00:00.0,4.25,8.25,MT,MYR,5100,5268.12259,5189.25,78.87259,5185,98.4241212121212,5400.00412121212
