Customer,Product_Group,Recency,Avg_Price_L3Y,Revenue_L12,Customer_Size,l3y_volume,standard_cost,l12_sales_vol,Current_Price
2516764,Product_B,1,55.6,223,1343.17,11.22,10,3.7,61.16
2528389,Product_B,9,49.5,235,321.19,4.74,10,1.6,54.45
2532811,Product_B,3,57.8,900,5266.11,47.02,10,15.7,63.58
2535703,Product_B,10,32.6,126,2580.08,7.48,10,2.5,35.86
2585903,Product_B,12,36.6,137,697,3.74,10,1.2,40.26
2588443,Product_B,9,61.2,238,2550.09,29.92,10,10,67.32
2590070,Product_B,2,52.8,411,1713.64,15.39,10,5.1,58.08
2590119,Product_B,8,42.5,159,249.82,3.74,10,1.2,46.75
2590176,Product_B,4,53.5,225,1468.49,7.48,10,2.5,58.85
2596527,Product_B,5,40.3,136,830.35,6.54,10,2.2,44.33
2596530,Product_B,3,44.6,190,1083.77,15.39,10,5.1,49.06
2599618,Product_B,3,43.3,308,4361.12,15.38,10,5.1,47.63
2600125,Product_B,4,46.2,182,4450.02,15.39,10,5.1,50.82
2600169,Product_B,1,54.2,1038,1828.55,30.36,10,10.1,59.62
2600788,Product_B,6,39.2,664,3249.37,39.09,10,13,43.12
2600906,Product_B,6,59.3,465,3566.42,38.26,10,12.8,65.23
2601341,Product_B,2,58.9,461,939.68,14.96,10,5,64.79
2601344,Product_B,12,48.6,188,1068.91,11.63,10,3.9,53.46
2601484,Product_B,2,62.4,1218,2103.88,22.86,10,7.6,68.64
2601959,Product_B,5,46.9,181,488.11,7.35,10,2.5,51.59
2602849,Product_B,10,44.3,140,676.39,9.98,10,3.3,48.73
2603094,Product_B,4,44.4,190,723.93,7.9,10,2.6,48.84
2604049,Product_B,4,50,150,589.99,7.48,10,2.5,55
2604301,Product_B,3,43.1,188,1025.66,11.22,10,3.7,47.41
2605540,Product_B,4,54.1,226,607.15,11.22,10,3.7,59.51
2609570,Product_B,11,52.8,205,616.22,7.9,10,2.6,58.08
2609869,Product_B,9,42.3,189,1023.21,12.06,10,4,46.53
2610028,Product_B,7,46,167,2062.61,22.29,10,7.4,50.6
2610819,Product_B,11,48.1,185,676.22,7.49,10,2.5,52.91
2610853,Product_B,7,38.7,145,144.74,3.74,10,1.2,42.57
2611157,Product_B,7,39,146,616.86,3.74,10,1.2,42.9
2611997,Product_B,12,45.7,178,3450.43,33.63,10,11.2,50.27
2612187,Product_B,11,39.1,136,3295.41,11.23,10,3.7,43.01
2612630,Product_B,2,38.1,493,1739.54,30.31,10,10.1,41.91
2612639,Product_B,1,35,2518,14331.42,252.65,10,84.2,38.5
2612640,Product_B,12,36.5,297,1676.53,18.72,10,6.2,40.15
2612713,Product_B,1,36.1,301,5213.98,18.54,10,6.2,39.71
2612926,Product_B,5,34.3,257,3507.5,7.49,10,2.5,37.73
2612974,Product_B,8,33.5,257,11275.91,14.8,10,4.9,36.85
2613113,Product_B,12,43.3,128,413.53,7.48,10,2.5,47.63
2613181,Product_B,1,37.6,2554,15923.23,184.86,10,61.6,41.36
2613196,Product_B,6,36.2,473,4083.96,48.62,10,16.2,39.82
2613235,Product_B,10,39.2,158,1464.72,18.72,10,6.2,43.12
2613268,Product_B,2,42.4,132,842.74,11.22,10,3.7,46.64
2613305,Product_B,9,39.6,153,1915.28,10.75,10,3.6,43.56
2613312,Product_B,4,44.8,140,902.13,7.48,10,2.5,49.28
2613321,Product_B,6,47.9,179,362.03,3.74,10,1.2,52.69
2613322,Product_B,3,44,170,824.21,11.22,10,3.7,48.4
2613362,Product_B,7,35.3,157,1696.36,18.59,10,6.2,38.83
2613400,Product_B,3,37,634,6271.51,54.42,10,18.1,40.7
2613408,Product_B,5,45.5,179,1262.64,11.22,10,3.7,50.05
2613544,Product_B,9,34.8,441,4268.24,83.18,10,27.7,38.28
2613574,Product_B,3,37.7,159,417.07,7.48,10,2.5,41.47
2613626,Product_B,3,49.5,742,1844.07,15,10,5,54.45
2613734,Product_B,8,32.3,530,6120.74,49.85,10,16.6,35.53
2613774,Product_B,2,37,719,4966.48,60.27,10,20.1,40.7
2613840,Product_B,1,43.3,440,2273.5,36.66,10,12.2,47.63
2613850,Product_B,6,34.6,129,129.44,3.74,10,1.2,38.06
2613901,Product_B,1,41.7,1193,8124.76,88.06,10,29.4,45.87
2614066,Product_B,3,50.4,210,367.01,4.16,10,1.4,55.44
2614129,Product_B,3,48.2,517,6338.81,52.79,10,17.6,53.02
2614149,Product_B,10,46.3,183,2225.16,22.54,10,7.5,50.93
2614305,Product_B,2,36.3,136,175.95,3.74,10,1.2,39.93
2614311,Product_B,4,46.7,366,5462.31,22.86,10,7.6,51.37
2614424,Product_B,8,45.1,172,1821.24,7.48,10,2.5,49.61
2614675,Product_B,8,45.6,416,2706.91,54.05,10,18,50.16
2614954,Product_B,5,54.2,442,2380.8,27.45,10,9.2,59.62
2615295,Product_B,2,51.9,736,3502.1,30.35,10,10.1,57.09
2615761,Product_B,5,55,206,404.86,3.74,10,1.2,60.5
2615904,Product_B,4,48,210,795.31,12.06,10,4,52.8
2615948,Product_B,2,26.4,221,4064.84,11.65,10,3.9,29.04
2616532,Product_B,1,52.8,431,1117.6,16.22,10,5.4,58.08
2618621,Product_B,11,46.9,181,1837.42,11.64,10,3.9,51.59
2618753,Product_B,2,43,161,1256.31,3.74,10,1.2,47.3
2618791,Product_B,8,54.9,211,2111.5,15.38,10,5.1,60.39
2619181,Product_B,12,40.1,163,3031.86,17.44,10,5.8,44.11
2619298,Product_B,6,62.2,241,1388.99,7.48,10,2.5,68.42
2620437,Product_B,2,45.3,354,2529.47,30.24,10,10.1,49.83
2620963,Product_B,12,53.8,205,847.82,7.49,10,2.5,59.18
2621174,Product_B,6,46,183,5523.62,43.61,10,14.5,50.6
2621413,Product_B,4,32.3,121,1383.51,3.74,10,1.2,35.53
2621535,Product_B,2,61.9,240,1355.32,15.37,10,5.1,68.09
2622091,Product_B,8,29.5,133,4077.7,31.19,10,10.4,32.45
2623242,Product_B,9,48,181,1415.29,10.4,10,3.5,52.8
2623509,Product_B,3,44.1,552,1642.22,26.14,10,8.7,48.51
2623628,Product_B,6,54,211,2195.86,22.44,10,7.5,59.4
2623843,Product_B,11,40.9,147,675.38,10.13,10,3.4,44.99
2624028,Product_B,2,61.8,479,2084.73,26.18,10,8.7,67.98
2624421,Product_B,2,65.8,246,246.21,3.74,10,1.2,72.38
2624637,Product_B,2,48.8,189,352.4,7.22,10,2.4,53.68
2626185,Product_B,7,45.8,357,1655.02,21.73,10,7.2,50.38
2626546,Product_B,10,48.1,200,247.43,4.15,10,1.4,52.91
2627272,Product_B,6,42.3,327,1158.37,19.12,10,6.4,46.53
2627281,Product_B,5,60.8,241,2095.24,22.46,10,7.5,66.88
2627501,Product_B,3,45.2,358,1951.49,22.44,10,7.5,49.72
2628396,Product_B,1,57.8,453,1393.62,18.71,10,6.2,63.58
2628684,Product_B,12,53.7,201,277.03,3.74,10,1.2,59.07
2629082,Product_B,5,54.7,199,1190.26,11.63,10,3.9,60.17
2629570,Product_B,1,50.5,189,428.57,3.74,10,1.2,55.55
2629827,Product_B,3,31.5,310,1888.43,32.38,10,10.8,34.65
2629913,Product_B,1,51.1,566,3461.66,33.66,10,11.2,56.21
2630566,Product_B,7,55.2,240,891.75,12.06,10,4,60.72
2630695,Product_B,1,62.5,2505,12961.15,57.81,10,19.3,68.75
2630852,Product_B,11,47.7,196,4105.71,27.34,10,9.1,52.47
2631303,Product_B,5,34.1,155,4036.49,25.26,10,8.4,37.51
2632754,Product_B,3,35.3,443,1962.61,24.76,10,8.3,38.83
2633540,Product_B,8,38.1,143,650.12,3.74,10,1.2,41.91
2634582,Product_B,4,39.8,554,4752.77,22.87,10,7.6,43.78
2634714,Product_B,4,47.4,177,797.88,3.74,10,1.2,52.14
2634993,Product_B,3,62.2,1422,3705.7,57.42,10,19.1,68.42
2634999,Product_B,8,39.4,174,2397.81,24.53,10,8.2,43.34
2635021,Product_B,1,61.9,240,1107.98,14.96,10,5,68.09
2635163,Product_B,12,55.3,207,889.05,3.74,10,1.2,60.83
2635376,Product_B,6,37.4,140,242.41,3.74,10,1.2,41.14
2636483,Product_B,6,42.7,188,2020.93,19.13,10,6.4,46.97
2636861,Product_B,6,38.5,425,1130.41,11.05,10,3.7,42.35
2636997,Product_B,2,48.6,581,5140.24,30.35,10,10.1,53.46
2637055,Product_B,3,43.8,665,2090.67,46.12,10,15.4,48.18
2637085,Product_B,12,39.7,144,538.46,7.18,10,2.4,43.67
2637161,Product_B,9,47.6,160,1466.05,14.75,10,4.9,52.36
2637175,Product_B,8,38,139,189.08,3.66,10,1.2,41.8
2637212,Product_B,5,41.9,316,2142.86,13.89,10,4.6,46.09
2637234,Product_B,8,41,184,1131.73,10.84,10,3.6,45.1
2637283,Product_B,6,41.6,151,5091.87,17.97,10,6,45.76
2637349,Product_B,4,46.9,183,4937,10.59,10,3.5,51.59
2637392,Product_B,12,46.8,172,235.97,3.68,10,1.2,51.48
2637420,Product_B,10,45.5,526,1196.2,18.79,10,6.3,50.05
2637429,Product_B,3,43.7,480,3889.28,54.03,10,18,48.07
2637460,Product_B,9,42.6,162,527.71,7.1,10,2.4,46.86
2637522,Product_B,3,38.5,918,2559.5,38.2,10,12.7,42.35
2637554,Product_B,7,38.6,590,4565.04,22.38,10,7.5,42.46
2637560,Product_B,1,34.8,400,36904.67,32.77,10,10.9,38.28
2637655,Product_B,3,38.9,162,1742.58,10.86,10,3.6,42.79
2637670,Product_B,1,22,451,40811.95,107.05,10,35.7,24.2
2637705,Product_B,1,46.7,174,2028.07,3.74,10,1.2,51.37
2637811,Product_B,1,37.1,819,9338.93,65.96,10,22,40.81
2637816,Product_B,10,47.3,177,349.92,3.74,10,1.2,52.03
2637842,Product_B,7,43.3,150,462.09,7.16,10,2.4,47.63
2637851,Product_B,7,43.6,171,1109.2,18.47,10,6.2,47.96
2637863,Product_B,11,46.5,348,1100.3,7.48,10,2.5,51.15
2637869,Product_B,5,36.1,134,632.35,6.6,10,2.2,39.71
2637891,Product_B,6,41.1,154,21675.95,3.74,10,1.2,45.21
2637914,Product_B,8,48.3,189,1128.41,11.22,10,3.7,53.13
2638057,Product_B,9,49.6,187,1168.69,10.67,10,3.6,54.56
2638071,Product_B,3,31,116,4396.7,35.74,10,11.9,34.1
2638186,Product_B,1,34.3,1233,5920.58,91.86,10,30.6,37.73
2638209,Product_B,4,47.2,179,704.91,7.48,10,2.5,51.92
2638759,Product_B,12,32.1,133,361.83,7.88,10,2.6,35.31
2638765,Product_B,2,50.1,213,964.71,7.78,10,2.6,55.11
2638876,Product_B,9,38.9,266,2487.66,35.06,10,11.7,42.79
2638918,Product_B,2,48.6,1120,10317.47,91.09,10,30.4,53.46
2639126,Product_B,1,48.8,2653,30103.26,120.1,10,40,53.68
2639210,Product_B,2,32.9,288,4020.33,47.13,10,15.7,36.19
2639414,Product_B,2,47.4,182,651.09,7.36,10,2.5,52.14
2639579,Product_B,9,49.3,170,447.16,6.47,10,2.2,54.23
2639630,Product_B,7,48.2,343,1039.79,17.4,10,5.8,53.02
2639656,Product_B,2,47.5,1285,6186.28,56.62,10,18.9,52.25
2639667,Product_B,8,43.6,511,2970.92,36.91,10,12.3,47.96
2639679,Product_B,9,47.3,176,508.27,10.74,10,3.6,52.03
2639697,Product_B,1,26.2,186,56271.99,18.29,10,6.1,28.82
2639703,Product_B,2,49.1,393,1775.12,11.12,10,3.7,54.01
2639822,Product_B,3,42.5,519,6248.84,42.27,10,14.1,46.75
2639850,Product_B,5,42.9,331,20735.02,24.61,10,8.2,47.19
2639875,Product_B,4,49.7,183,838.45,7.25,10,2.4,54.67
2639878,Product_B,7,49.8,183,183.19,3.68,10,1.2,54.78
2639887,Product_B,2,51.3,192,343.42,3.74,10,1.2,56.43
2639916,Product_B,3,48.2,379,2401.6,28.55,10,9.5,53.02
2639928,Product_B,1,48.5,174,544.58,11.26,10,3.8,53.35
2639929,Product_B,8,48.8,156,649.39,6.84,10,2.3,53.68
2639942,Product_B,1,38.9,463,9208.08,43.57,10,14.5,42.79
2639995,Product_B,2,40,594,3671.78,47.8,10,15.9,44
2640021,Product_B,3,48.4,370,1136.51,21.5,10,7.2,53.24
2640048,Product_B,1,50.1,169,4849.96,3.37,10,1.1,55.11
2640053,Product_B,2,48.6,323,1456.71,21.17,10,7.1,53.46
2640091,Product_B,3,44.2,162,2990.07,18.1,10,6,48.62
2640097,Product_B,2,50.5,198,1048.38,7.54,10,2.5,55.55
2640171,Product_B,3,49,731,3710.58,48.81,10,16.3,53.9
2640214,Product_B,2,51.3,186,186.11,3.63,10,1.2,56.43
2640242,Product_B,8,45,345,2761.49,25.49,10,8.5,49.5
2640329,Product_B,1,48.7,361,87604.69,11.14,10,3.7,53.57
2640344,Product_B,4,48.4,557,5892.96,49.73,10,16.6,53.24
2640405,Product_B,2,48.8,158,1123.57,17.14,10,5.7,53.68
2640459,Product_B,8,47.9,182,3125.63,10.84,10,3.6,52.69
2640460,Product_B,8,48.8,362,12837.19,27.96,10,9.3,53.68
2640479,Product_B,9,47,154,167634.95,3.27,10,1.1,51.7
2640490,Product_B,3,46.2,177,4918.3,11.18,10,3.7,50.82
2640910,Product_B,3,41.4,162,1661.88,18.6,10,6.2,45.54
2641382,Product_B,4,44.2,215,1903.07,15.64,10,5.2,48.62
2641405,Product_B,3,46.3,819,7139.36,65.53,10,21.8,50.93
2642257,Product_B,5,55.4,216,884.09,11.22,10,3.7,60.94
2643100,Product_B,9,43.5,148,965.42,6.76,10,2.3,47.85
2643290,Product_B,4,38.5,331,2551.73,34.5,10,11.5,42.35
2643399,Product_B,7,52.9,207,3021.33,11.23,10,3.7,58.19
2643506,Product_B,6,45.3,181,12436.05,7.48,10,2.5,49.83
2643516,Product_B,6,62,476,2374.94,19.13,10,6.4,68.2
2643538,Product_B,2,65.8,246,323.08,3.74,10,1.2,72.38
2643551,Product_B,2,31.3,288,2697.6,30.88,10,10.3,34.43
2643577,Product_B,12,61.6,239,769.1,7.49,10,2.5,67.76
2643607,Product_B,10,59.9,227,612.73,7.9,10,2.6,65.89
2643634,Product_B,3,28.8,260,3734.73,28.27,10,9.4,31.68
2643641,Product_B,1,65.8,246,301.19,3.74,10,1.2,72.38
2643644,Product_B,8,59,254,559.88,8.32,10,2.8,64.9
2643661,Product_B,1,59.8,261,615.54,7.9,10,2.6,65.78
2643812,Product_B,2,65.8,274,329.48,4.16,10,1.4,72.38
2643826,Product_B,10,49.9,215,608.29,8.32,10,2.8,54.89
2643868,Product_B,3,54.9,2241,14043.63,118.9,10,39.6,60.39
2643887,Product_B,3,60.1,471,1624.54,19.13,10,6.4,66.11
2643932,Product_B,8,55.5,217,4987.6,11.64,10,3.9,61.05
2643936,Product_B,3,62.6,246,909.73,7.48,10,2.5,68.86
2643947,Product_B,10,59.9,227,612.55,7.9,10,2.6,65.89
2643952,Product_B,9,63.9,266,428.86,4.16,10,1.4,70.29
2644041,Product_B,1,55.9,1008,5769.82,86.42,10,28.8,61.49
2644155,Product_B,4,44.5,182,3432.55,41.19,10,13.7,48.95
2644168,Product_B,10,63.2,509,2969.27,27.01,10,9,69.52
2644355,Product_B,1,42.5,994,8833.07,70.29,10,23.4,46.75
2644486,Product_B,6,46,208,1866.77,19.54,10,6.5,50.6
2644488,Product_B,6,29.3,111,902.67,17.31,10,5.8,32.23
2645135,Product_B,3,42.6,179,1028.14,14.96,10,5,46.86
2645523,Product_B,8,31.1,102,247.78,6.98,10,2.3,34.21
2645853,Product_B,3,37,334,2075.33,26.18,10,8.7,40.7
2645978,Product_B,8,46.9,202,580.58,8.32,10,2.8,51.59
2646788,Product_B,11,46.3,182,2187.9,11.18,10,3.7,50.93
2647779,Product_B,2,46.3,982,3216.97,37.04,10,12.3,50.93
2648848,Product_B,2,49.3,500,1131.11,16,10,5.3,54.23
2648881,Product_B,7,54.7,409,1239.35,11.22,10,3.7,60.17
2650288,Product_B,6,43.6,168,488.7,11.22,10,3.7,47.96
2651218,Product_B,1,38.3,632,2725.69,29.92,10,10,42.13
2652107,Product_B,5,54.7,212,523.66,7.49,10,2.5,60.17
2653053,Product_B,6,34.5,133,535.45,7.44,10,2.5,37.95
2653541,Product_B,1,44.9,331,1634.72,15.37,10,5.1,49.39
2653921,Product_B,7,45.4,887,1296.1,19.54,10,6.5,49.94
2653922,Product_B,3,40.6,369,1491.09,27.03,10,9,44.66
2654104,Product_B,1,34.2,279,1471.95,18.7,10,6.2,37.62
2654389,Product_B,10,40.3,165,3325.16,11.23,10,3.7,44.33
2654916,Product_B,9,28.1,117,184.15,4.16,10,1.4,30.91
2654918,Product_B,2,35.3,424,5065.4,73.33,10,24.4,38.83
2655251,Product_B,3,38.6,144,418.67,3.74,10,1.2,42.46
2655283,Product_B,3,42.2,1481,4088.53,74.81,10,24.9,46.42
2655612,Product_B,4,46.2,159,1940.54,14.67,10,4.9,50.82
2655853,Product_B,6,49,204,351.94,4.16,10,1.4,53.9
2657697,Product_B,4,50.5,395,1638.97,22.1,10,7.4,55.55
2657972,Product_B,2,44.3,367,2018.44,15.39,10,5.1,48.73
2659846,Product_B,10,45.6,191,702.44,7.49,10,2.5,50.16
2659943,Product_B,3,56.4,210,643.85,7.48,10,2.5,62.04
2660394,Product_B,9,45.3,322,1831.62,14.97,10,5,49.83
2663301,Product_B,5,56.5,1339,7390.29,87.89,10,29.3,62.15
2663501,Product_B,5,40,150,596.79,3.74,10,1.2,44
2663885,Product_B,1,23.3,389,3199.28,36.16,10,12.1,25.63
2664454,Product_B,2,42.7,321,4259.58,30.76,10,10.3,46.97
2666851,Product_B,2,36.5,137,291.51,3.74,10,1.2,40.15
2667107,Product_B,1,39.3,186,450.82,7.9,10,2.6,43.23
2667132,Product_B,5,62.8,247,704.24,11.22,10,3.7,69.08
2667737,Product_B,2,52.8,434,1839.88,19.12,10,6.4,58.08
2667811,Product_B,8,33.8,136,1989.62,18.24,10,6.1,37.18
2668309,Product_B,7,62.2,241,676.02,7.48,10,2.5,68.42
2668573,Product_B,6,50.6,379,651.93,7.48,10,2.5,55.66
2669086,Product_B,12,58.1,217,624.31,7.48,10,2.5,63.91
2669418,Product_B,8,39.6,157,7724.04,7.89,10,2.6,43.56
2669902,Product_B,4,51.8,431,2285.94,8.32,10,2.8,56.98
2670163,Product_B,2,42.9,181,1098.86,14.96,10,5,47.19
2670784,Product_B,8,50.6,423,1294.63,15.8,10,5.3,55.66
2670956,Product_B,6,28.3,106,319.02,7.48,10,2.5,31.13
2671190,Product_B,1,38.8,145,381.46,3.74,10,1.2,42.68
2671504,Product_B,1,60.5,236,3801.75,11.22,10,3.7,66.55
2672114,Product_B,2,43.6,469,3028.36,17.65,10,5.9,47.96
2672274,Product_B,7,49,202,3039.71,11.22,10,3.7,53.9
2672646,Product_B,11,25,106,3719.11,7.48,10,2.5,27.5
2672718,Product_B,11,45,2000,2195.15,43.74,10,14.6,49.5
2673059,Product_B,5,44.9,329,1764.99,17.74,10,5.9,49.39
2674108,Product_B,11,54.5,169,1963.44,6.75,10,2.3,59.95
2674882,Product_B,5,53,207,670.43,11.22,10,3.7,58.3
2675987,Product_B,7,58.5,222,1378.54,7.48,10,2.5,64.35
2676260,Product_B,10,54.7,205,303.16,3.74,10,1.2,60.17
2676325,Product_B,5,56.1,441,3582.79,23.29,10,7.8,61.71
2676675,Product_B,7,38.4,128,552.63,10.32,10,3.4,42.24
2676824,Product_B,3,39.9,201,443.57,7.48,10,2.5,43.89
2677348,Product_B,8,25.5,374,20548.69,28.26,10,9.4,28.05
2677629,Product_B,2,38.6,174,2588.96,11.23,10,3.7,42.46
2677822,Product_B,7,34.2,127,2626.82,35.26,10,11.8,37.62
2677825,Product_B,2,30.4,225,5052.49,18.12,10,6,33.44
2677851,Product_B,5,33.7,110,705.6,10.3,10,3.4,37.07
2677853,Product_B,7,35.9,324,1162.79,18.28,10,6.1,39.49
2677955,Product_B,11,40.4,149,209.46,3.68,10,1.2,44.44
2678077,Product_B,8,40.6,159,704.98,11.22,10,3.7,44.66
2678445,Product_B,2,48.6,514,1482.33,25.54,10,8.5,53.46
2679376,Product_B,8,44.7,159,1812.93,18.7,10,6.2,49.17
2679456,Product_B,3,39.1,345,3908.97,15.39,10,5.1,43.01
2679487,Product_B,6,32.3,505,1854.07,26.18,10,8.7,35.53
2679631,Product_B,4,32.5,180,843.58,15.38,10,5.1,35.75
2679729,Product_B,5,56.3,221,1162.61,7.48,10,2.5,61.93
2680529,Product_B,10,50.3,205,1748.63,26.44,10,8.8,55.33
2681238,Product_B,8,32,696,2176.13,28.78,10,9.6,35.2
2681258,Product_B,4,35.4,453,1251.19,22.86,10,7.6,38.94
2681717,Product_B,6,41,173,495.36,7.48,10,2.5,45.1
2682849,Product_B,3,39.6,179,965.32,11.23,10,3.7,43.56
2682933,Product_B,4,40.5,161,3354.37,7.49,10,2.5,44.55
2683416,Product_B,6,30.8,107,377.76,6.75,10,2.3,33.88
2683430,Product_B,8,35.9,158,775.91,11.22,10,3.7,39.49
2684467,Product_B,7,45,187,336.52,7.48,10,2.5,49.5
2685080,Product_B,1,46.8,1289,3004.71,49.45,10,16.5,51.48
2685238,Product_B,4,30,125,3274.5,4.15,10,1.4,33
2685576,Product_B,8,45.3,380,1169.18,15.39,10,5.1,49.83
2685757,Product_B,5,34.9,314,1399.81,18.43,10,6.1,38.39
2686052,Product_B,2,37.9,701,7634.59,39.4,10,13.1,41.69
2686278,Product_B,10,37.4,145,563.2,7.48,10,2.5,41.14
2686431,Product_B,12,127.6,128,127.63,3.74,10,1.2,140.36
2686441,Product_B,6,37.4,252,3486.02,43.36,10,14.5,41.14
2686642,Product_B,3,44,614,5832,39.3,10,13.1,48.4
2686725,Product_B,2,42.2,925,5046.14,43.22,10,14.4,46.42
2687132,Product_B,11,40.5,157,557.16,7.48,10,2.5,44.55
2687475,Product_B,7,60.2,247,1067.78,12.16,10,4.1,66.22
2687500,Product_B,8,102.5,104,978.69,14.96,10,5,112.75
2687719,Product_B,5,51.8,212,905.99,14.96,10,5,56.98
2687877,Product_B,2,157.1,157,505.58,3.74,10,1.2,172.81
2688264,Product_B,1,20.2,701,7084.3,100.33,10,33.4,22.22
2688489,Product_B,2,52.3,225,1627.91,23.55,10,7.9,57.53
2688549,Product_B,1,26.5,227,377.68,11.64,10,3.9,29.15
2688909,Product_B,10,42.2,175,479.51,7.74,10,2.6,46.42
2689305,Product_B,11,36,118,160.72,3.27,10,1.1,39.6
2689459,Product_B,1,37.6,1878,7288.74,118.93,10,39.6,41.36
2689742,Product_B,12,47.3,177,532.69,3.74,10,1.2,52.03
2689901,Product_B,8,48,204,806.64,7.78,10,2.6,52.8
2689912,Product_B,3,55.5,182,415.33,7.48,10,2.5,61.05
2689984,Product_B,9,46.8,198,1413.95,14.96,10,5,51.48
2690052,Product_B,8,40,711,2262.26,38.26,10,12.8,44
2690173,Product_B,1,52.2,625,1663.37,27.02,10,9,57.42
2691004,Product_B,3,50.9,419,1978.27,18.7,10,6.2,55.99
2691175,Product_B,12,34.4,286,344.37,8.32,10,2.8,37.84
2691298,Product_B,3,34.4,141,3936.42,41.14,10,13.7,37.84
2692710,Product_B,7,43.1,182,478.07,7.9,10,2.6,47.41
2692837,Product_B,4,38.7,163,1248.02,7.48,10,2.5,42.57
2693287,Product_B,6,44.1,165,238.63,3.74,10,1.2,48.51
2693366,Product_B,5,41.6,143,278.58,3.43,10,1.1,45.76
2694321,Product_B,2,34.2,431,2153.45,41.99,10,14,37.62
2694399,Product_B,6,54.3,203,705.88,11.23,10,3.7,59.73
2694400,Product_B,4,47.8,211,5065.08,30.33,10,10.1,52.58
2694437,Product_B,4,40.7,272,2716.62,13.94,10,4.6,44.77
2695443,Product_B,1,39.5,614,1700.97,25.17,10,8.4,43.45
2697487,Product_B,3,34.3,130,1323.69,7.48,10,2.5,37.73
2697680,Product_B,5,35.3,139,7599.66,7.48,10,2.5,38.83
2697981,Product_B,7,46.8,587,4211.27,45.14,10,15,51.48
2698929,Product_B,7,44.8,176,1418.97,11.22,10,3.7,49.28
2698993,Product_B,8,25.5,191,1718.82,7.48,10,2.5,28.05
2699170,Product_B,11,33.9,127,167.3,3.74,10,1.2,37.29
2699253,Product_B,4,24.9,218,4454.83,23.29,10,7.8,27.39
2699369,Product_B,1,43.7,167,1998.42,11.65,10,3.9,48.07
2699696,Product_B,5,27.4,123,735.94,11.23,10,3.7,30.14
2700047,Product_B,1,22.5,1314,27356.06,188.2,10,62.7,24.75
2701085,Product_B,8,30.9,673,2784.22,50.44,10,16.8,33.99
2701260,Product_B,12,53,221,286.85,4.16,10,1.4,58.3
2701324,Product_B,11,62,259,815.32,7.9,10,2.6,68.2
2701621,Product_B,1,44.1,520,5778.45,63.99,10,21.3,48.51
2701720,Product_B,6,48.3,204,496.6,7.48,10,2.5,53.13
2701963,Product_B,1,43.1,325,1551.55,25.47,10,8.5,47.41
2702896,Product_B,3,49.7,997,4701.66,67.32,10,22.4,54.67
2703096,Product_B,1,38.8,507,1020.86,19.13,10,6.4,42.68
2703218,Product_B,1,51.5,618,2086.94,22.87,10,7.6,56.65
2703834,Product_B,5,52.9,217,1758.15,22.85,10,7.6,58.19
2703836,Product_B,3,29.4,452,3753.82,58.59,10,19.5,32.34
2704298,Product_B,12,46.2,205,1139.39,18.7,10,6.2,50.82
2704528,Product_B,12,26.9,131,1140.05,15.39,10,5.1,29.59
2706523,Product_B,8,34.4,143,583.78,7.48,10,2.5,37.84
2706525,Product_B,6,42.3,179,438.96,7.48,10,2.5,46.53
2706874,Product_B,8,27.8,122,716.29,11.22,10,3.7,30.58
2706966,Product_B,3,43.8,439,1902,27.43,10,9.1,48.18
2707270,Product_B,6,35.4,401,1737.35,18.7,10,6.2,38.94
2707294,Product_B,8,33.7,140,1534.38,7.48,10,2.5,37.07
2707540,Product_B,5,34.9,316,1037.85,22.15,10,7.4,38.39
2707557,Product_B,7,55.4,207,207.08,3.74,10,1.2,60.94
2707576,Product_B,2,44.7,405,2342.11,31.61,10,10.5,49.17
2707664,Product_B,2,28.8,123,535.89,7.48,10,2.5,31.68
2708601,Product_B,10,60,224,796.69,7.48,10,2.5,66
2708713,Product_B,4,28.8,517,2419.23,29.61,10,9.9,31.68
2709100,Product_B,8,41.3,164,1540.09,15.39,10,5.1,45.43
2709158,Product_B,11,34.4,107,527.98,3.11,10,1,37.84
2709471,Product_B,1,36.5,150,354.65,4.1,10,1.4,40.15
2710856,Product_B,3,35.9,201,910.45,11.23,10,3.7,39.49
2710867,Product_B,2,39.7,149,202.56,3.74,10,1.2,43.67
2710869,Product_B,3,58.7,425,1833.5,11.22,10,3.7,64.57
2711389,Product_B,1,38.3,146,473.68,7.16,10,2.4,42.13
2711465,Product_B,4,40.3,403,1083.61,18.7,10,6.2,44.33
2712323,Product_B,3,46.5,183,1702.62,7.48,10,2.5,51.15
2712403,Product_B,3,35,490,1467.25,14.31,10,4.8,38.5
2713258,Product_B,3,40.6,158,2816.54,10.77,10,3.6,44.66
2713540,Product_B,9,43.3,356,4257.34,18.7,10,6.2,47.63
2713735,Product_B,5,57.4,234,4031.77,14.96,10,5,63.14
2713875,Product_B,1,32.7,843,4094.65,62.6,10,20.9,35.97
2714144,Product_B,6,36.7,328,2627.23,24.82,10,8.3,40.37
2714349,Product_B,12,38,142,197.12,3.74,10,1.2,41.8
2714443,Product_B,3,45,205,1735.65,26.18,10,8.7,49.5
2714893,Product_B,8,30.3,165,642.42,14.97,10,5,33.33
2715182,Product_B,3,122.2,411,2574.45,19.54,10,6.5,134.42
2715249,Product_B,3,28.5,182,918.97,11.64,10,3.9,31.35
2715720,Product_B,8,24.8,161,5210.57,7.9,10,2.6,27.28
2715756,Product_B,4,35.8,362,960.1,11.22,10,3.7,39.38
